1	1.905842
2	0.468909
3	0.196453
4	0.166397
5	0.156697
6	0.148959
7	0.137952
8	0.143120
9	0.136629
10	0.135095
11	0.128398
12	0.135403
13	0.131836
14	0.132078
15	0.127164
16	0.123717
17	0.126395
18	0.127049
19	0.122570
20	0.124220
21	0.121946
22	0.129165
23	0.120987
24	0.111035
25	0.116622
26	0.114024
27	0.119090
28	0.109440
29	0.108102
30	0.106295
31	0.105198
32	0.103858
33	0.103618
34	0.104915
35	0.104614
36	0.105534
37	0.098023
38	0.099699
39	0.098871
40	0.099955
41	0.100128
42	0.094133
43	0.097127
44	0.092546
45	0.088122
46	0.089810
47	0.093821
48	0.087441
49	0.083489
50	0.084717
