1	3.536393
2	3.021207
3	2.933531
4	2.821258
5	2.829257
6	2.790206
7	2.788923
8	2.789709
9	2.785712
10	2.747832
11	2.766965
12	2.752662
13	2.770099
14	2.781145
15	2.768667
16	2.794835
17	2.751416
18	2.712653
19	2.778696
20	2.749638
21	2.772619
22	2.774955
23	2.769206
24	2.753651
25	2.739398
26	2.678115
27	2.628305
28	2.588595
29	2.550180
30	2.470443
31	2.463348
32	2.462768
33	2.475865
34	2.434208
35	2.449282
36	2.478616
37	2.454050
38	2.484309
39	2.442657
40	2.448454
41	2.447480
42	2.437827
43	2.412810
44	2.448612
45	2.392906
46	2.419809
47	2.408472
48	2.398414
49	2.378048
50	2.379519
51	2.326710
52	2.302670
53	2.320675
54	2.281188
55	2.308922
56	2.299579
57	2.300685
58	2.271286
59	2.281081
60	2.294110
61	2.252152
62	2.313771
63	2.260529
64	2.265754
65	2.262251
66	2.244917
67	2.260624
68	2.236595
69	2.270603
70	2.249611
71	2.235655
72	2.248477
73	2.249437
74	2.247246
75	2.260682
76	2.209857
77	2.207499
78	2.258300
79	2.258344
80	2.262081
81	2.235320
82	2.248299
83	2.240749
84	2.258193
85	2.248316
86	2.254831
87	2.253761
88	2.235349
89	2.276663
90	2.258151
91	2.227376
92	2.245916
93	2.254595
94	2.231926
95	2.240475
96	2.238710
97	2.238898
98	2.260827
99	2.239611
100	2.252809
