1	0.147053
2	0.119739
3	0.108264
4	0.090931
5	0.079529
6	0.082351
7	0.068809
8	0.066871
9	0.063351
10	0.058794
11	0.057050
12	0.051636
13	0.049012
14	0.046859
15	0.046664
16	0.045930
17	0.046256
18	0.043292
19	0.044030
20	0.041442
21	0.041034
22	0.039833
23	0.039949
24	0.037690
25	0.037661
26	0.042761
27	0.038401
28	0.038813
29	0.040279
30	0.037332
31	0.036108
32	0.036124
33	0.037382
34	0.033910
35	0.035364
36	0.033651
37	0.039434
38	0.035309
39	0.035118
40	0.033679
41	0.033696
42	0.033947
43	0.033916
44	0.035208
45	0.034585
46	0.034618
47	0.034504
48	0.032805
49	0.030702
50	0.035667
