1	3.683039
2	2.900012
3	2.689888
4	2.653720
5	2.560752
6	2.416285
7	2.322618
8	2.210639
9	2.161540
10	2.083641
11	2.035810
12	2.012613
13	2.012399
14	1.965074
15	1.953453
16	1.957553
17	1.895444
18	1.916607
19	1.943973
20	1.896021
21	1.921214
22	1.903871
23	1.895226
24	1.903798
25	1.884705
26	1.864958
27	1.872951
28	1.875810
29	1.885271
30	1.865487
31	1.840067
32	1.882452
33	1.863879
34	1.860082
35	1.860939
36	1.829479
37	1.872318
38	1.859094
39	1.827742
40	1.838137
41	1.851461
42	1.845506
43	1.844412
44	1.832427
45	1.831399
46	1.816413
47	1.821197
48	1.848066
49	1.806372
50	1.791640
51	1.793785
52	1.808415
53	1.767628
54	1.786904
55	1.799841
56	1.812804
57	1.770340
58	1.793314
59	1.786655
60	1.796863
61	1.790187
62	1.766599
63	1.800498
64	1.814949
65	1.803657
66	1.797815
67	1.785318
68	1.811952
69	1.777634
70	1.766193
71	1.783378
72	1.797279
73	1.776373
74	1.785911
75	1.802160
76	1.765404
77	1.771964
78	1.770362
79	1.801319
80	1.754264
81	1.786895
82	1.791002
83	1.801070
84	1.780703
85	1.793221
86	1.783737
87	1.789958
88	1.788868
89	1.782775
90	1.770475
91	1.766512
92	1.806535
93	1.794532
94	1.774304
95	1.732395
96	1.766423
97	1.768923
98	1.746500
99	1.767510
100	1.764975
