1	3.355055
2	3.134715
3	3.109536
4	3.083415
5	3.083370
6	3.051060
7	3.099575
8	3.068498
9	3.069006
10	3.060330
11	3.121697
12	3.053344
13	3.098927
14	3.069231
15	3.112582
16	3.092097
17	3.094005
18	3.092075
19	3.103101
20	3.136250
21	3.072166
22	3.080592
23	3.073744
24	3.100494
25	3.098385
26	3.107057
27	3.127099
28	3.074098
29	3.112050
30	3.064259
31	3.086782
32	3.084592
33	3.105401
34	3.044946
35	3.088976
36	3.092828
37	3.109055
38	3.096010
39	2.848457
40	2.788427
41	2.705926
42	2.369389
43	2.316158
44	2.272852
45	2.267678
46	2.245660
47	2.264968
48	2.221118
49	2.264608
50	2.212692
51	2.280487
52	2.226282
53	2.245992
54	2.216152
55	2.263825
56	2.201491
57	2.215118
58	2.189898
59	2.193476
60	2.201422
61	2.197580
62	2.209752
63	2.146934
64	2.216689
65	2.161457
66	2.164256
67	2.205868
68	2.182013
69	2.183902
70	2.202999
71	2.182748
72	2.201398
73	2.199856
74	2.187232
75	2.156397
76	2.144274
77	2.183714
78	2.164711
79	2.175590
80	2.164506
81	2.134697
82	2.171824
83	2.162379
84	2.183501
85	2.175286
86	2.140709
87	2.136522
88	2.187999
89	2.174546
90	2.173217
91	2.122995
92	2.136873
93	2.126983
94	2.175328
95	2.149341
96	2.167467
97	2.121776
98	2.134783
99	2.120800
100	2.169043
