1	0.196798
2	0.178392
3	0.161706
4	0.144304
5	0.128791
6	0.125289
7	0.124335
8	0.124636
9	0.123304
10	0.121318
11	0.120013
12	0.118843
13	0.122796
14	0.120355
15	0.119778
16	0.118927
17	0.115431
18	0.119047
19	0.119639
20	0.115551
21	0.117751
22	0.107831
23	0.110938
24	0.110897
25	0.108458
26	0.109372
27	0.110996
28	0.105090
29	0.100469
30	0.100680
31	0.098297
32	0.096939
33	0.099458
34	0.098350
35	0.093832
36	0.089993
37	0.095680
38	0.097969
39	0.095874
40	0.091860
41	0.093221
42	0.092036
43	0.091786
44	0.091688
45	0.089131
46	0.095468
47	0.090334
48	0.086719
49	0.087660
50	0.086042
