1	1779.388608
2	2743.975029
3	2466.886670
4	1952.820848
5	1969.351919
6	1851.350562
7	1096.386324
8	1623.224791
9	1698.188133
10	1893.225281
11	967.395934
12	982.083951
13	486.619919
14	898.152625
15	1026.528012
16	962.427284
17	1782.236590
18	1197.977463
19	714.121837
20	186.562365
21	365.426949
22	315.522679
23	392.350617
24	148.422366
25	156.310095
26	324.304730
27	171.511173
28	259.706652
29	128.163724
30	114.921144
31	263.456587
32	881.938051
33	199.834190
34	339.884587
35	156.943834
36	15.693042
37	53.123235
38	5.293751
39	169.756421
40	75.468306
41	56.021993
42	132.069816
43	42.598575
44	68.824569
45	171.682308
46	84.471005
47	40.106197
48	10.405017
49	24.993393
50	36.675514
51	67.550198
52	10.765539
53	1.541492
54	2.143247
55	154.145395
56	29.675006
57	48.973494
58	12.485793
59	55.529092
60	5.554997
61	3.481123
62	2.416562
63	71.942368
64	13.073562
65	10.392955
66	7.473404
67	21.642595
68	10.190594
69	7.574284
70	6.877401
71	13.542331
72	17.912406
73	2.235314
74	8.986211
75	22.357053
76	9.966313
77	2.251613
78	2.810208
79	16.777731
80	3.779863
81	3.404464
82	3.465607
83	5.333509
84	4.729774
85	71.159777
86	11.186387
87	3.094424
88	1.976375
89	3.086859
90	3.095598
91	4.380628
92	4.329363
93	1.451386
94	28.625243
95	2.111781
96	4.419585
97	9.312537
98	7.885870
99	6.259148
100	1.578582
