1	2.804628
2	3.000069
3	2.886164
4	2.794502
5	2.771864
6	2.774356
7	2.763767
8	2.755827
9	2.741289
10	2.719125
11	2.732010
12	2.743386
13	2.735744
14	2.705703
15	2.718852
16	2.719882
17	2.712446
18	2.640775
19	2.658566
20	2.664749
21	2.669585
22	2.634383
23	2.659849
24	2.644342
25	2.685053
26	2.611315
27	2.675575
28	2.650337
29	2.617269
30	2.635321
31	2.666876
32	2.654362
33	2.667431
34	2.677519
35	2.656482
36	2.630948
37	2.615865
38	2.647282
39	2.627764
40	2.659861
41	2.649670
42	2.664945
43	2.638458
44	2.637293
45	2.620769
46	2.602737
47	2.640384
48	2.622764
49	2.611944
50	2.650322
51	2.617163
52	2.627471
53	2.625034
54	2.618764
55	2.644923
56	2.628867
57	2.610185
58	2.611351
59	2.587262
60	2.645562
61	2.609154
62	2.626103
63	2.624058
64	2.602309
65	2.606597
66	2.624681
67	2.627608
68	2.614268
69	2.623359
70	2.638745
71	2.652652
72	2.636998
73	2.633696
74	2.627721
75	2.607612
76	2.621164
77	2.661939
78	2.633946
79	2.643075
80	2.620042
81	2.615885
82	2.607332
83	2.637423
84	2.590199
85	2.643218
86	2.633986
87	2.654765
88	2.626765
89	2.647044
90	2.633780
91	2.629882
92	2.627921
93	2.608661
94	2.648556
95	2.634489
96	2.606053
97	2.631512
98	2.630368
99	2.617761
100	2.651430
