1	2.180804
2	0.680784
3	0.334357
4	0.237788
5	0.178513
6	0.157749
7	0.143130
8	0.143563
9	0.132701
10	0.138234
11	0.131252
12	0.146759
13	0.139017
14	0.144478
15	0.130842
16	0.131016
17	0.138221
18	0.135449
19	0.126604
20	0.126871
21	0.128228
22	0.129469
23	0.122751
24	0.122311
25	0.134578
26	0.133201
27	0.137585
28	0.126039
29	0.119953
30	0.119597
31	0.118200
32	0.119936
33	0.111488
34	0.113539
35	0.123081
36	0.115301
37	0.106265
38	0.110468
39	0.109940
40	0.112183
41	0.107516
42	0.109547
43	0.099062
44	0.091155
45	0.095986
46	0.102687
47	0.099772
48	0.088719
49	0.082766
50	0.074289
