1	0.320738
2	0.198451
3	0.149216
4	0.130777
5	0.128669
6	0.121512
7	0.118260
8	0.116721
9	0.116543
10	0.115116
11	0.110943
12	0.115564
13	0.107637
14	0.106675
15	0.110080
16	0.103697
17	0.101832
18	0.101620
19	0.102821
20	0.100122
21	0.099164
22	0.098380
23	0.095920
24	0.094367
25	0.092595
26	0.092622
27	0.088076
28	0.088883
29	0.089046
30	0.088487
31	0.082979
32	0.088537
33	0.082963
34	0.086002
35	0.084757
36	0.082908
37	0.082774
38	0.077591
39	0.082316
40	0.078362
41	0.078908
42	0.075389
43	0.079953
44	0.076775
45	0.078101
46	0.077623
47	0.077455
48	0.076511
49	0.076173
50	0.075836
