1	1.780057
2	0.272554
3	0.214179
4	0.193774
5	0.172264
6	0.170101
7	0.161107
8	0.151663
9	0.145440
10	0.147062
11	0.142496
12	0.140814
13	0.134355
14	0.134270
15	0.134753
16	0.133994
17	0.131400
18	0.129588
19	0.128333
20	0.127505
21	0.128541
22	0.126469
23	0.127996
24	0.126703
25	0.124034
26	0.125850
27	0.123423
28	0.125104
29	0.124283
30	0.121976
31	0.122173
32	0.121080
33	0.121163
34	0.120502
35	0.120770
36	0.122663
37	0.124231
38	0.120190
39	0.119807
40	0.119098
41	0.119215
42	0.118592
43	0.119269
44	0.118519
45	0.119139
46	0.118106
47	0.118101
48	0.118161
49	0.117854
50	0.117835
51	0.117115
52	0.117338
53	0.118713
54	0.119703
55	0.117972
56	0.117510
57	0.116625
58	0.116736
59	0.116096
60	0.115793
61	0.115746
62	0.115959
63	0.115391
64	0.115682
65	0.115722
66	0.116127
67	0.121109
68	0.118166
69	0.115130
70	0.115381
71	0.114632
72	0.114310
73	0.114698
74	0.115377
75	0.116529
76	0.114581
77	0.113967
78	0.113887
79	0.114047
80	0.114664
81	0.114390
82	0.114435
83	0.121586
84	0.114815
85	0.114228
86	0.113763
87	0.113823
88	0.113721
89	0.113410
90	0.113336
91	0.113692
92	0.114753
93	0.113536
94	0.112832
95	0.113161
96	0.112606
97	0.112727
98	0.112858
99	0.112785
100	0.112808
