1	0.154743
2	0.135416
3	0.120492
4	0.112529
5	0.102676
6	0.093974
7	0.086911
8	0.080698
9	0.076142
10	0.075274
11	0.067962
12	0.064778
13	0.060372
14	0.061911
15	0.057180
16	0.055124
17	0.051822
18	0.052348
19	0.047914
20	0.043399
21	0.044428
22	0.046151
23	0.040358
24	0.040614
25	0.042160
26	0.039160
27	0.041720
28	0.036744
29	0.038147
30	0.036366
31	0.035756
32	0.035822
33	0.036890
34	0.036333
35	0.037881
36	0.034989
37	0.033452
38	0.035103
39	0.032219
40	0.033286
41	0.035061
42	0.035939
43	0.036097
44	0.033398
45	0.035667
46	0.035137
47	0.033213
48	0.034065
49	0.031830
50	0.032001
