1	3.878460
2	3.347812
3	3.259695
4	3.191211
5	3.258706
6	3.326509
7	3.288907
8	3.359407
9	3.413803
10	3.415192
11	3.347024
12	3.408022
13	3.342142
14	3.381620
15	3.383393
16	3.480274
17	3.294073
18	3.439165
19	3.407003
20	3.451451
21	3.351403
22	3.419862
23	3.453481
24	3.378352
25	3.279216
26	3.224137
27	3.429984
28	3.546329
29	3.515314
30	3.490357
31	3.295487
32	3.439228
33	3.387191
34	3.456616
35	3.429229
36	3.219243
37	3.485962
38	3.493199
39	3.491444
40	3.457269
41	3.464248
42	3.456103
43	3.516911
44	3.428127
45	3.517309
46	3.407227
47	3.412637
48	3.187488
49	3.604797
50	3.377942
51	3.405366
52	3.507032
53	3.470470
54	3.539089
55	3.524590
56	3.473053
57	3.398774
58	3.453743
59	3.477255
60	3.491307
61	3.472846
62	3.449661
63	3.429147
64	3.504057
65	3.482387
66	3.467764
67	3.450909
68	3.537303
69	3.545959
70	3.491098
71	3.487172
72	3.575380
73	3.611972
74	3.478803
75	3.609956
76	3.532914
77	3.514004
78	3.374895
79	3.566913
80	3.394157
81	3.443402
82	3.500420
83	3.384458
84	3.489937
85	3.338594
86	3.537439
87	3.739885
88	3.476159
89	3.385808
90	3.461152
91	3.490934
92	3.585539
93	3.446514
94	3.560594
95	3.439602
96	3.415447
97	3.471290
98	3.491104
99	3.493975
100	3.541981
