1	2.782106
2	2.592211
3	2.450622
4	2.295118
5	2.119098
6	2.117656
7	2.068576
8	2.041037
9	2.017867
10	2.002249
11	1.974915
12	1.969680
13	1.948794
14	1.926848
15	1.967853
16	1.920801
17	1.934994
18	1.881125
19	1.891227
20	1.870454
21	1.880688
22	1.885292
23	1.874787
24	1.849508
25	1.855323
26	1.867059
27	1.865764
28	1.847241
29	1.839817
30	1.838243
31	1.815998
32	1.840144
33	1.820290
34	1.837705
35	1.838854
36	1.813210
37	1.832144
38	1.813097
39	1.816006
40	1.811697
41	1.808456
42	1.839994
43	1.788741
44	1.804325
45	1.775134
46	1.816507
47	1.790530
48	1.804167
49	1.814595
50	1.810321
51	1.795619
52	1.785478
53	1.814019
54	1.784214
55	1.774567
56	1.789430
57	1.769879
58	1.799466
59	1.749484
60	1.783832
61	1.799207
62	1.824711
63	1.793618
64	1.793366
65	1.774610
66	1.756696
67	1.776613
68	1.754258
69	1.772732
70	1.780140
71	1.817101
72	1.776384
73	1.776252
74	1.778700
75	1.772518
76	1.771016
77	1.758752
78	1.761511
79	1.763953
80	1.776792
81	1.752963
82	1.751409
83	1.742989
84	1.751097
85	1.753031
86	1.769232
87	1.766309
88	1.758006
89	1.752830
90	1.765903
91	1.749861
92	1.736956
93	1.768904
94	1.743065
95	1.769487
96	1.737933
97	1.749077
98	1.772278
99	1.760860
100	1.734764
