1	0.648846
2	0.466836
3	0.326819
4	0.262044
5	0.210546
6	0.186313
7	0.162199
8	0.159542
9	0.150107
10	0.138786
11	0.145074
12	0.137844
13	0.139695
14	0.140178
15	0.139902
16	0.143564
17	0.140943
18	0.138018
19	0.139869
20	0.139439
21	0.147119
22	0.136436
23	0.143540
24	0.142359
25	0.140127
26	0.140210
27	0.140882
28	0.133025
29	0.133725
30	0.133832
31	0.135908
32	0.133516
33	0.136637
34	0.133128
35	0.136362
36	0.131959
37	0.136148
38	0.137270
39	0.133694
40	0.136536
41	0.121589
42	0.119108
43	0.115984
44	0.113204
45	0.111885
46	0.107532
47	0.110467
48	0.105150
49	0.106264
50	0.106655
