1	3.064713
2	2.734624
3	2.592935
4	2.406723
5	2.280856
6	2.150083
7	2.041410
8	2.004557
9	1.981711
10	1.956040
11	1.917646
12	1.933684
13	1.912903
14	1.930814
15	1.929143
16	1.893876
17	1.873835
18	1.866026
19	1.859768
20	1.858485
21	1.852395
22	1.883648
23	1.876980
24	1.854558
25	1.866148
26	1.844922
27	1.826337
28	1.845656
29	1.834662
30	1.841282
31	1.809321
32	1.793592
33	1.828246
34	1.840480
35	1.815328
36	1.781666
37	1.775839
38	1.779902
39	1.793704
40	1.791122
41	1.811951
42	1.803003
43	1.784208
44	1.760012
45	1.782400
46	1.786236
47	1.789014
48	1.773702
49	1.768797
50	1.786182
