1	7.868939
2	2.332058
3	0.712191
4	0.298296
5	0.188358
6	0.171438
7	0.155623
8	0.151510
9	0.144964
10	0.140135
11	0.141369
12	0.142903
13	0.140474
14	0.136479
15	0.131842
16	0.133654
17	0.134128
18	0.120667
19	0.127632
20	0.131610
21	0.121881
22	0.121626
23	0.113956
24	0.117483
25	0.113168
26	0.111089
27	0.112009
28	0.109857
29	0.099622
30	0.106903
31	0.104737
32	0.101278
33	0.099956
34	0.097005
35	0.092739
36	0.091000
37	0.093405
38	0.091750
39	0.092402
40	0.088304
41	0.086918
42	0.090846
43	0.087629
44	0.079467
45	0.083917
46	0.082895
47	0.079064
48	0.083345
49	0.081024
50	0.074765
