1	36.354947
2	13.126518
3	9.662451
4	8.576704
5	7.912964
6	7.577115
7	7.795248
8	7.814894
9	7.583267
10	7.771728
11	7.689685
12	7.489958
13	8.291999
14	7.752577
15	7.366963
16	7.543858
17	7.713288
18	7.498692
19	7.388863
20	7.584031
21	7.292119
22	7.147640
23	7.502406
24	7.362644
25	7.486450
26	7.541461
27	7.764589
28	7.632988
29	7.461182
30	7.745203
31	7.411895
32	7.309120
33	7.474241
34	7.547123
35	7.562569
36	7.634305
37	7.517060
38	7.420283
39	7.341594
40	7.547897
41	7.537964
42	7.343710
43	7.653971
44	7.765634
45	7.023083
46	7.376607
47	7.380783
48	7.578448
49	7.122456
50	7.297685
