1	0.187275
2	0.166761
3	0.154009
4	0.145239
5	0.150723
6	0.147007
7	0.132215
8	0.139173
9	0.138403
10	0.139616
11	0.141149
12	0.144932
13	0.136549
14	0.137636
15	0.141259
16	0.138122
17	0.133678
18	0.139152
19	0.135430
20	0.123599
21	0.137015
22	0.127776
23	0.125826
24	0.123817
25	0.127602
26	0.124187
27	0.122555
28	0.123830
29	0.118588
30	0.111280
31	0.106563
32	0.103121
33	0.091530
34	0.090291
35	0.088664
36	0.087366
37	0.084063
38	0.080400
39	0.076002
40	0.076539
41	0.074652
42	0.076988
43	0.075951
44	0.074193
45	0.069503
46	0.072300
47	0.066108
48	0.070396
49	0.064110
50	0.066625
