1	2.864422
2	2.652611
3	2.596922
4	2.427191
5	2.251277
6	2.182308
7	2.149685
8	2.137317
9	2.103888
10	2.091132
11	2.069067
12	2.101342
13	2.067446
14	2.071266
15	2.047626
16	2.031817
17	2.035663
18	2.009788
19	2.021633
20	1.991778
21	2.006795
22	1.981945
23	1.987370
24	1.951585
25	1.990420
26	1.935563
27	1.937425
28	1.955728
29	1.937680
30	1.937305
31	1.944060
32	1.939972
33	1.906620
34	1.931119
35	1.891811
36	1.904414
37	1.911797
38	1.913199
39	1.896910
40	1.894902
41	1.877449
42	1.851869
43	1.865976
44	1.874222
45	1.865941
46	1.876608
47	1.872474
48	1.864522
49	1.855180
50	1.853874
51	1.852529
52	1.895768
53	1.854204
54	1.910709
55	1.840218
56	1.844684
57	1.840147
58	1.856168
59	1.842687
60	1.853102
61	1.849395
62	1.854383
63	1.832077
64	1.866755
65	1.825720
66	1.836771
67	1.854048
68	1.837819
69	1.817575
70	1.853842
71	1.813898
72	1.845578
73	1.838018
74	1.809101
75	1.822294
76	1.861129
77	1.811004
78	1.872890
79	1.812488
80	1.845737
81	1.819691
82	1.815149
83	1.814848
84	1.804021
85	1.846217
86	1.819633
87	1.794736
88	1.818285
89	1.847491
90	1.778601
91	1.809557
92	1.806424
93	1.823064
94	1.836492
95	1.812905
96	1.807384
97	1.811309
98	1.804865
99	1.794966
100	1.815984
