1	0.149113
2	0.114294
3	0.091277
4	0.083700
5	0.069113
6	0.066115
7	0.063346
8	0.060908
9	0.057276
10	0.057346
11	0.059093
12	0.054947
13	0.052708
14	0.054938
15	0.058702
16	0.054868
17	0.054656
18	0.054319
19	0.053050
20	0.050491
21	0.047596
22	0.050955
23	0.045905
24	0.049370
25	0.047234
26	0.048843
27	0.049563
28	0.048400
29	0.048317
30	0.047639
31	0.045373
32	0.047574
33	0.047408
34	0.044964
35	0.044097
36	0.042986
37	0.043086
38	0.044843
39	0.046022
40	0.041017
41	0.042281
42	0.041203
43	0.040357
44	0.039631
45	0.041456
46	0.039651
47	0.045521
48	0.044474
49	0.038455
50	0.040725
