1	13013.112066
2	2.965762
3	2.842211
4	2.770978
5	2.711639
6	2.692090
7	2.667180
8	2.572760
9	2.619507
10	2.559672
11	2.481984
12	2.515607
13	2.550179
14	2.460288
15	2.481917
16	2.486633
17	2.414959
18	2.462542
19	2.465302
20	2.497534
21	2.478990
22	2.428644
23	2.378701
24	2.365481
25	2.405563
26	2.395864
27	2.364221
28	2.369963
29	2.357023
30	2.338669
31	2.341230
32	2.354511
33	2.359013
34	2.337796
35	2.340432
36	2.321051
37	2.303249
38	2.319386
39	2.312617
40	2.305716
41	2.319374
42	2.345113
43	2.314264
44	2.290135
45	2.336490
46	2.281552
47	2.268600
48	2.348840
49	2.320432
50	2.298709
